seed,tracker,scans,total_births,total_confirmed_births,rms_gospa,rms_localization,rms_missed,rms_false,early_rms_gospa,late_rms_gospa,mean_cardinality_error,mean_false_targets,mean_missed_targets,final_birth_atoms,recurrent_birth_atoms,spurious_birth_atoms,birth_region_error,runtime_seconds
44,pmbm_broad,96,NaN,NaN,4.88993300352,0.688436474099,4.14578098794,2.5,4.37975150205,5.12601751445,0.447916666667,0.125,0.34375,NaN,NaN,NaN,NaN,141.275871992
44,pmbm_oracle,96,NaN,NaN,3.14483056487,0.717606634425,1.25,2.79508497187,2.28020009871,3.4978968935,0.1875,0.15625,0.03125,NaN,NaN,NaN,NaN,5.71899485588
45,pmbm_broad,96,NaN,NaN,4.46890371431,0.836819618809,3.81881307913,2.16506350946,4.05338447947,4.66279827383,0.385416666667,0.09375,0.291666666667,NaN,NaN,NaN,NaN,128.880167961
45,pmbm_oracle,96,NaN,NaN,2.90860987364,0.804680928702,1.25,2.5,1.97074534093,3.27842927271,0.135416666667,0.125,0.03125,NaN,NaN,NaN,NaN,5.56873393059
46,pmbm_broad,96,NaN,NaN,4.73910431201,0.764270685111,3.88640793879,2.60208249933,4.57414200109,4.81946853887,0.416666666667,0.135416666667,0.302083333333,NaN,NaN,NaN,NaN,220.125102997
46,pmbm_oracle,96,NaN,NaN,2.80538826812,0.760615979497,0.721687836487,2.60208249933,2.90645810129,2.75346248479,0.125,0.135416666667,0.0104166666667,NaN,NaN,NaN,NaN,6.42493391037
47,pmbm_broad,96,NaN,NaN,4.63555109384,0.80932107983,3.60843918244,2.79508497187,4.20796518037,4.8351851501,0.354166666667,0.15625,0.260416666667,NaN,NaN,NaN,NaN,257.984242916
47,pmbm_oracle,96,NaN,NaN,3.33529451938,0.841143783393,1.02062072616,3.06186217848,2.6235474573,3.63933835555,0.208333333333,0.1875,0.0208333333333,NaN,NaN,NaN,NaN,6.44181704521
48,pmbm_broad,96,NaN,NaN,4.85689579407,0.82022563225,3.95284707521,2.70030862434,4.40089026133,5.06954017497,0.4375,0.145833333333,0.3125,NaN,NaN,NaN,NaN,199.341924906
48,pmbm_oracle,96,NaN,NaN,2.99306511226,0.790636093862,1.25,2.60208249933,2.29892564948,3.28559409825,0.166666666667,0.135416666667,0.03125,NaN,NaN,NaN,NaN,6.42571496964
49,pmbm_broad,96,NaN,NaN,4.69551635583,0.832890857925,3.67990036097,2.79508497187,4.24736663699,4.90425826169,0.385416666667,0.15625,0.270833333333,NaN,NaN,NaN,NaN,223.524836063
49,pmbm_oracle,96,NaN,NaN,3.2499648593,0.816356694915,1.25,2.88675134595,2.64551526547,3.51340744436,0.197916666667,0.166666666667,0.03125,NaN,NaN,NaN,NaN,7.84454202652
50,pmbm_broad,96,NaN,NaN,4.73338380275,0.727957570318,3.88640793879,2.60208249933,4.57632305098,4.80999137243,0.416666666667,0.135416666667,0.302083333333,NaN,NaN,NaN,NaN,130.852168083
50,pmbm_oracle,96,NaN,NaN,3.30928077028,0.731213067356,1.44337567297,2.88675134595,3.41433363728,3.255483333,0.208333333333,0.166666666667,0.0416666666667,NaN,NaN,NaN,NaN,7.02865290642
51,pmbm_broad,96,NaN,NaN,4.9491192085,0.731742855539,3.95284707521,2.88675134595,5.04255208448,4.90173496301,0.479166666667,0.166666666667,0.3125,NaN,NaN,NaN,NaN,164.137758017
51,pmbm_oracle,96,NaN,NaN,3.38896392995,0.739984133967,1.44337567297,2.97559517856,3.80977367824,3.1575983022,0.21875,0.177083333333,0.0416666666667,NaN,NaN,NaN,NaN,6.2878267765
52,pmbm_broad,96,NaN,NaN,4.72344710175,0.660267008896,3.95284707521,2.5,4.91513748391,4.62462328646,0.416666666667,0.125,0.3125,NaN,NaN,NaN,NaN,138.278548956
52,pmbm_oracle,96,NaN,NaN,3.0549833737,0.691922500675,1.02062072616,2.79508497187,4.04295901169,2.41384057786,0.177083333333,0.15625,0.0208333333333,NaN,NaN,NaN,NaN,6.80378293991
